gender_F,age_F,checking_status_F,credit_history_F,purpose_F,savings_status_F,employment_F,other_parties_F,residence_since_F,property_magnitude_F,other_payment_plans_F,housing_F,existing_credits_F,job_F,num_dependents_F,own_telephone_F,foreign_worker_F,duration_F,credit_amount_F,installment_commitment_F,class_F,gender_CF,age_CF,checking_status_CF,credit_history_CF,purpose_CF,savings_status_CF,employment_CF,other_parties_CF,residence_since_CF,property_magnitude_CF,other_payment_plans_CF,housing_CF,existing_credits_CF,job_CF,num_dependents_CF,own_telephone_CF,foreign_worker_CF,duration_CF,credit_amount_CF,installment_commitment_CF,class_CF,class_TTD,class_PSDL,duration_PSDT,credit_amount_PSDT,installment_commitment_PSDT,class_PSDT,risk_score,risk_score_treat_female,risk_score_treat_male
0.0,23.0,3.0,3.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,3488.0,3.0,1.0,1.0,23.0,3.0,3.0,2.0,0.0,1.0,2.0,3.9982476,3.0,1.0,1.0,1.0001216,3.0,0.9999949,0.0,1.0,24.245232,3643.327,3.9946449,1.0,1.0,1.0,24.018671,3611.4219,3.9908729,1.0,0.0019999743,0.0,0.0019999743
1.0,24.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,48.0,4605.0,3.0,0.0,0.0,24.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0023003,0.0,0.0,0.0,1.9993007,3.0,1.0015931,0.0,1.0,40.015305,5397.918,2.077757,0.0,0.0,0.0,40.27292,4129.0176,3.984592,0.0,1.0,1.0,1.0
1.0,21.0,1.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,1289.0,4.0,1.0,0.0,21.0,1.0,3.0,5.0,2.0,0.0,1.0,1.0003163,0.0,1.0,1.0,0.99979675,2.0,1.0000105,0.0,1.0,10.163834,1140.1697,3.998663,1.0,1.0,1.0,9.872613,1089.5667,3.9989667,1.0,0.11199999,0.07419354,0.13800001
0.0,44.0,0.0,3.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,8.0,760.0,4.0,1.0,1.0,44.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0007021,2.0,1.0,1.0,1.0000356,2.0,1.0000222,0.0,1.0,8.262794,795.0996,4.000469,1.0,1.0,1.0,8.208346,775.41113,4.0007095,1.0,0.0,0.0,0.0
1.0,45.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.0,8588.0,4.0,1.0,0.0,45.0,3.0,3.0,2.0,0.0,3.0,2.0,1.999187,3.0,1.0,1.0,0.99992734,0.0,0.9999729,1.0,1.0,37.639668,7306.1104,3.999927,1.0,1.0,1.0,38.23275,7485.6294,3.9996042,1.0,0.0,0.0,0.0
1.0,47.0,0.0,2.0,1.0,2.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1209.0,4.0,0.0,0.0,47.0,0.0,3.0,1.0,2.0,4.0,2.0,4.0010085,0.0,1.0,1.0,0.9999572,0.0,0.9999721,0.0,1.0,5.6825056,1101.2273,4.000022,0.0,0.0,0.0,5.608597,1102.6682,3.9997506,0.0,0.866,0.81935483,0.906
1.0,43.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,16.0,2625.0,2.0,0.0,0.0,43.0,1.0,1.0,1.0,2.0,3.0,1.0,4.001029,0.0,0.0,2.0,0.99991816,2.0,0.9999819,1.0,1.0,13.845717,2113.2656,1.9949892,0.0,0.0,0.0,14.414522,2044.6659,1.995044,0.0,0.982,0.983871,0.982
0.0,33.0,3.0,1.0,7.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,12.0,797.0,4.0,0.0,1.0,33.0,3.0,1.0,7.0,4.0,3.0,2.0,2.0424461,1.0,0.0,1.0,1.0001333,2.0,2.0055788,0.0,1.0,11.863678,940.4448,3.9994018,0.0,0.0,0.0,15.378864,782.5974,3.9994059,0.0,0.49,0.48387098,0.53999996
0.0,24.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,48.0,11590.0,2.0,0.0,1.0,24.0,3.0,1.0,2.0,0.0,0.0,2.0,3.9980779,3.0,0.0,1.0,2.0006897,1.0,0.9999965,0.0,1.0,55.103565,15713.595,1.9980531,1.0,1.0,0.0,54.836086,15698.175,1.9953663,1.0,0.66400003,0.6548387,0.71599996
1.0,46.0,3.0,1.0,7.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,730.0,4.0,1.0,0.0,46.0,3.0,1.0,6.0,4.0,3.0,2.0,1.9992309,0.0,1.0,2.0,1.999714,2.0,0.9999777,1.0,1.0,6.8973913,692.9761,3.9986682,1.0,1.0,1.0,6.373786,638.4751,3.998971,1.0,0.0,0.0,0.0
1.0,20.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,12.0,585.0,4.0,1.0,0.0,20.0,0.0,2.0,7.0,2.0,0.0,0.0,4.001474,2.0,1.0,2.0,1.9995283,3.0,1.000018,0.0,1.0,11.749994,656.20874,3.9984918,1.0,1.0,1.0,11.335285,617.77026,3.9987502,1.0,0.232,0.2129032,0.278
1.0,36.0,3.0,4.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,18.0,4165.0,2.0,0.0,0.0,36.0,3.0,4.0,3.0,2.0,0.0,2.0,1.9999461,3.0,2.0,1.0,1.9997907,3.0,1.0024098,0.0,1.0,17.822426,2846.9336,2.0101433,0.0,0.0,0.0,18.521845,4081.223,1.9988277,0.0,0.998,0.9870968,0.998
1.0,29.0,3.0,1.0,7.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,18.0,1169.0,4.0,1.0,0.0,28.999998,3.0,1.0,7.0,4.0,0.0,2.0,3.9923844,0.0,1.0,1.0,1.9995893,3.0,0.9999993,0.0,1.0,17.080465,1137.5471,3.9989777,1.0,1.0,1.0,18.21483,1178.1467,3.9995055,1.0,0.004000008,0.0,0.004000008
1.0,41.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,12.0,888.0,4.0,0.0,0.0,41.0,0.0,3.0,1.0,2.0,3.0,2.0,4.000778,3.0,0.0,1.0,0.9999664,2.0,1.0017866,0.0,1.0,13.326391,982.2666,3.9994311,0.0,0.0,0.0,10.548688,671.0796,4.0001097,0.0,1.0,1.0,1.0
0.0,66.0,0.0,3.0,7.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,9.0,790.0,4.0,1.0,1.0,66.0,0.0,3.0,7.0,1.0,0.0,2.0,2.1020112,2.0,1.0,1.0,0.99998343,2.0,1.000032,0.0,1.0,9.014675,908.4321,3.9997802,1.0,1.0,1.0,9.840235,781.04614,4.0008616,1.0,0.026000023,0.0129032135,0.041999996
0.0,67.0,0.0,3.0,8.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,18.0,3872.0,2.0,1.0,1.0,67.0,0.0,3.0,8.0,2.0,4.0,2.0,3.999898,3.0,1.0,1.0,0.99988604,3.0,1.0001129,1.0,1.0,20.698515,4202.4014,2.01239,1.0,1.0,1.0,19.373281,3659.586,2.0124729,1.0,0.004000008,0.00967741,0.0059999824
0.0,23.0,1.0,3.0,7.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,12.0,1498.0,4.0,1.0,1.0,23.0,1.0,3.0,8.0,2.0,0.0,2.0,0.9997895,3.0,0.0,1.0,1.0001875,3.0,0.9999785,1.0,1.0,13.640537,1628.5205,4.001134,1.0,1.0,1.0,12.095111,1693.263,4.0003123,1.0,0.058000028,0.02903223,0.07800001
1.0,24.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,30.0,6187.0,1.0,1.0,0.0,24.0,1.0,1.0,2.0,0.0,2.0,2.0,4.00124,3.0,1.0,2.0,1.9995258,3.0,1.0000088,0.0,1.0,24.71221,5312.1333,0.99920166,1.0,1.0,1.0,24.936522,4940.673,0.99968135,1.0,0.0019999743,0.0,0.0019999743
1.0,26.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,36.0,8229.0,2.0,0.0,0.0,26.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0003922,0.0,1.0,1.0,0.99992806,3.0,1.002629,0.0,1.0,25.211662,8068.4834,2.0029542,0.0,0.0,0.0,33.161987,8078.803,2.0017316,0.0,0.818,0.78064513,0.86800003
1.0,34.0,3.0,1.0,7.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,2578.0,2.0,1.0,0.0,34.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0000527,3.0,1.0,1.0,0.9998772,3.0,0.9999875,0.0,1.0,23.131372,2323.5957,1.004522,1.0,1.0,1.0,23.407795,2309.2896,1.0050285,1.0,0.0019999743,0.0,0.0019999743
1.0,66.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,12.0,1480.0,2.0,1.0,0.0,66.0,2.0,1.0,1.0,1.0,4.0,2.0,4.000113,1.0,0.0,0.0,2.9975667,1.0,0.9999781,0.0,1.0,11.8048,1353.3895,1.9875987,1.0,1.0,1.0,11.837333,1239.0488,0.9993421,1.0,0.62,0.57419354,0.68200004
1.0,27.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,24.0,8648.0,2.0,0.0,0.0,27.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0003045,3.0,0.0,1.0,1.9996904,3.0,1.0000048,1.0,1.0,23.71294,8304.996,1.9978827,0.0,0.0,0.0,24.145918,8511.1,2.0009503,0.0,1.0,1.0,1.0
1.0,26.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,907.0,3.0,1.0,0.0,26.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0005484,2.0,1.0,1.0,0.9998995,3.0,1.0000042,1.0,1.0,7.785082,837.41455,2.1540973,1.0,1.0,1.0,7.869546,791.81104,2.0801404,1.0,0.0059999824,0.0032258034,0.0059999824
1.0,33.0,3.0,1.0,7.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,9.0,3074.0,1.0,1.0,0.0,33.0,3.0,1.0,5.0,4.0,0.0,2.0,2.0001898,2.0,1.0,1.0,1.9995543,3.0,1.0015584,0.0,1.0,10.946344,2064.2756,1.0014952,1.0,1.0,1.0,9.067082,2767.6108,1.0029672,1.0,0.012000024,0.0129032135,0.018000007
1.0,30.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,12.0,2121.0,4.0,1.0,0.0,30.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0005276,0.0,1.0,1.0,1.9995034,3.0,0.99999577,0.0,1.0,11.054315,1295.1711,4.0000505,1.0,1.0,1.0,10.62035,1314.6149,4.0000963,1.0,0.10399997,0.070967734,0.12599999
1.0,32.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,36.0,4686.0,2.0,1.0,0.0,32.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0001578,0.0,1.0,0.0,0.99997413,1.0,0.99999475,1.0,1.0,25.227219,1903.7623,2.0059202,1.0,1.0,1.0,25.83896,2209.9897,2.0089788,1.0,0.14999998,0.09354836,0.17000002
1.0,31.0,0.0,2.0,6.0,0.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,48.0,7582.0,2.0,1.0,0.0,31.0,0.0,2.0,5.0,0.0,4.0,2.0,4.000777,1.0,1.0,0.0,0.99996907,0.0,0.9999934,1.0,1.0,45.96226,6290.0,2.0004702,1.0,1.0,1.0,39.263245,4825.3203,2.0038877,1.0,0.0,0.0,0.0
1.0,44.0,1.0,3.0,7.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,6.0,2647.0,2.0,1.0,0.0,44.0,1.0,3.0,7.0,1.0,0.0,2.0,3.9920275,2.0,1.0,2.0,0.99993134,3.0,1.0017204,0.0,1.0,8.095758,2411.541,2.0023923,1.0,1.0,1.0,5.7901497,2899.466,1.008366,1.0,0.10799998,0.070967734,0.13
1.0,48.0,1.0,2.0,7.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,1024.0,4.0,0.0,0.0,48.0,1.0,2.0,7.0,2.0,2.0,2.0,4.0003643,2.0,2.0,1.0,0.99999833,3.0,0.99998593,0.0,1.0,23.45102,1050.7041,3.9999413,0.0,0.0,0.0,24.246244,1096.2786,3.9999924,0.0,0.954,0.92258066,0.974
0.0,36.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,12.0,2247.0,2.0,1.0,1.0,36.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0000534,3.0,2.0,1.0,2.0007138,3.0,1.0000122,1.0,1.0,12.454357,4539.71,2.0002835,1.0,0.0,1.0,10.948006,3593.6309,1.9991472,0.0,0.366,0.30322582,0.40399998
1.0,38.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,12.0,2171.0,4.0,1.0,0.0,38.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0014906,0.0,0.0,2.0,1.9994603,2.0,0.99998105,0.0,0.0,11.320064,1624.016,3.9991555,1.0,1.0,1.0,13.21554,1874.0188,3.999431,1.0,0.018000007,0.0032258034,0.026000023
0.0,58.0,1.0,3.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,24.0,1755.0,4.0,1.0,1.0,58.0,1.0,3.0,6.0,2.0,3.0,1.0,3.999306,2.0,1.0,1.0,0.9999638,2.0,1.0000567,1.0,1.0,24.535145,1932.8119,4.0012617,1.0,1.0,1.0,24.761436,2244.0845,4.0008726,1.0,0.046000004,0.025806427,0.06999999
0.0,40.0,0.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,18.0,3001.0,2.0,1.0,1.0,40.0,0.0,3.0,5.0,2.0,1.0,2.0,3.9985147,2.0,1.0,1.0,1.0001079,3.0,1.0000231,0.0,1.0,21.668367,3259.3677,2.0094466,1.0,1.0,1.0,19.608097,3081.1687,2.0045407,1.0,0.023999989,0.0064516068,0.03399998
1.0,34.0,3.0,3.0,1.0,4.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,60.0,6527.0,4.0,1.0,0.0,34.0,3.0,3.0,1.0,4.0,0.0,2.0,4.001345,1.0,1.0,1.0,0.9999128,3.0,1.0017003,1.0,1.0,59.992077,7630.011,4.0004272,1.0,1.0,1.0,59.773354,6157.3584,4.0014296,1.0,0.004000008,0.00967741,0.0059999824
1.0,39.0,3.0,4.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,426.0,4.0,1.0,0.0,39.0,3.0,4.0,7.0,2.0,2.0,2.0,4.0011425,3.0,1.0,1.0,0.9999273,2.0,0.99998486,0.0,1.0,5.7295475,486.37695,3.9992428,1.0,1.0,1.0,5.6547947,562.3181,3.9996834,1.0,0.13200003,0.08387095,0.16399997
0.0,41.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,9.0,1244.0,4.0,1.0,1.0,41.0,3.0,1.0,4.0,4.0,3.0,2.0,3.999427,0.0,1.0,1.0,2.00021,2.0,1.0000088,0.0,1.0,9.076246,1304.248,4.000023,1.0,1.0,1.0,9.442438,1377.3877,4.000265,1.0,0.0,0.0,0.0
0.0,24.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,12.0,7472.0,1.0,1.0,1.0,24.0,0.0,3.0,1.0,4.0,4.0,2.0,1.9995492,2.0,1.0,2.0,1.0001237,1.0,0.9999971,0.0,1.0,12.381917,7664.5776,1.0007063,1.0,1.0,1.0,13.448862,7967.907,1.0003761,1.0,0.66999996,0.6548387,0.732
1.0,21.0,3.0,2.0,7.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,60.0,15653.0,2.0,1.0,0.0,21.0,3.0,3.0,7.0,2.0,2.0,2.0,4.001636,3.0,1.0,1.0,1.999459,3.0,1.0000181,1.0,1.0,59.028458,15410.442,1.9979222,1.0,1.0,1.0,59.215862,15356.197,1.9979148,1.0,0.0,0.0,0.0
1.0,35.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,48.0,8858.0,2.0,1.0,0.0,35.0,3.0,1.0,2.0,4.0,1.0,2.0,0.99973285,1.0,1.0,0.0,1.9996792,3.0,0.99999195,0.0,1.0,42.327232,8278.593,1.9989779,1.0,1.0,1.0,51.066444,8971.457,2.0009158,1.0,0.00999999,0.0129032135,0.013999999
1.0,56.0,3.0,1.0,7.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,12.0,618.0,4.0,1.0,0.0,56.0,3.0,1.0,7.0,2.0,3.0,2.0,4.0002027,2.0,1.0,1.0,1.0000235,3.0,0.99997544,0.0,1.0,11.679605,622.0459,3.9997149,1.0,1.0,1.0,11.366602,620.78955,3.99945,1.0,0.0,0.0,0.0
1.0,25.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,15.0,1264.0,2.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0004072,0.0,1.0,2.0,0.9999077,3.0,1.0000076,0.0,1.0,14.194533,1204.7502,1.9964764,0.0,0.0,0.0,15.993488,1216.759,2.0017338,0.0,0.956,0.9387097,0.966
0.0,28.0,2.0,3.0,7.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,9.0,745.0,3.0,0.0,1.0,28.0,3.0,3.0,7.0,2.0,0.0,2.0,1.9995246,2.0,1.0,1.0,1.0001369,2.0,1.0000005,0.0,1.0,9.341092,652.3679,3.9970026,0.0,0.0,0.0,9.37984,671.07446,3.997474,0.0,1.0,1.0,1.0
1.0,38.0,0.0,2.0,3.0,4.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,48.0,6681.0,4.0,1.0,0.0,38.0,0.0,2.0,3.0,4.0,0.0,2.0,4.000884,1.0,1.0,0.0,0.9999888,3.0,1.0018768,1.0,1.0,43.77964,6589.175,4.001278,1.0,1.0,1.0,46.05291,5538.075,4.0020056,1.0,0.04000002,0.025806427,0.05400002
1.0,33.0,1.0,3.0,5.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,2359.0,1.0,0.0,0.0,33.0,1.0,3.0,5.0,0.0,4.0,2.0,0.9998505,0.0,1.0,1.0,0.99990666,3.0,0.9999909,0.0,1.0,23.06048,2022.8374,0.9972594,0.0,0.0,0.0,22.177296,1986.6034,0.99703133,0.0,1.0,1.0,1.0
1.0,37.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,36.0,7409.0,3.0,1.0,0.0,37.0,2.0,3.0,3.0,4.0,3.0,2.0,1.9998993,0.0,1.0,1.0,1.9997387,3.0,0.99999213,0.0,1.0,33.78197,7267.3535,2.0738668,1.0,1.0,1.0,34.1812,7013.8164,2.045854,1.0,0.013999999,0.0129032135,0.01999998
1.0,49.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,640.0,4.0,1.0,0.0,49.0,3.0,3.0,1.0,2.0,0.0,2.0,1.9995637,2.0,1.0,1.0,1.0000017,2.0,0.9999874,0.0,1.0,11.535023,547.2427,3.9993062,1.0,1.0,1.0,9.889014,647.59155,3.999331,1.0,0.0,0.0,0.0
1.0,35.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,36.0,6948.0,2.0,1.0,0.0,35.0,0.0,3.0,2.0,1.0,0.0,2.0,1.999934,3.0,1.0,2.0,0.999944,0.0,0.9999894,1.0,1.0,26.656704,4045.1355,2.0048468,1.0,1.0,1.0,25.83306,3901.6624,2.0049584,1.0,0.15799999,0.13548386,0.18400002
1.0,29.0,0.0,3.0,7.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,2896.0,2.0,1.0,0.0,28.999998,0.0,3.0,7.0,0.0,2.0,2.0,0.9999523,3.0,1.0,2.0,0.9998922,3.0,1.0000004,0.0,1.0,23.47375,2813.732,1.0066035,1.0,1.0,1.0,22.636726,2516.7964,1.9996128,1.0,0.0019999743,0.0,0.0019999743
1.0,44.0,3.0,1.0,8.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,24.0,5507.0,3.0,1.0,0.0,44.0,3.0,1.0,8.0,2.0,3.0,2.0,4.000508,1.0,1.0,0.0,1.9998,3.0,0.99998534,0.0,1.0,23.750107,5467.845,2.1567118,1.0,1.0,1.0,23.610594,5570.369,2.1202416,1.0,0.004000008,0.00967741,0.0059999824
0.0,40.0,3.0,2.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,36.0,7678.0,2.0,1.0,1.0,40.0,3.0,1.0,5.0,1.0,1.0,2.0,3.9990325,3.0,1.0,1.0,2.0003934,3.0,1.0000159,1.0,1.0,36.800194,8299.502,2.0016122,1.0,1.0,1.0,36.56274,8438.33,2.000597,1.0,0.13800001,0.10645163,0.16799998
1.0,33.0,0.0,2.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,24.0,6403.0,1.0,1.0,0.0,33.0,0.0,2.0,7.0,2.0,2.0,2.0,2.0001068,3.0,1.0,1.0,0.9999491,3.0,0.9999964,0.0,1.0,23.665483,6086.3823,0.9996445,1.0,1.0,1.0,24.03967,6710.5166,0.9990519,1.0,0.01999998,0.0032258034,0.026000023
1.0,26.0,1.0,3.0,7.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,1345.0,4.0,0.0,0.0,26.0,1.0,3.0,7.0,2.0,0.0,2.0,3.9948092,2.0,0.0,1.0,0.9998362,3.0,1.0000038,0.0,1.0,16.64396,1266.7902,3.998556,0.0,0.0,0.0,15.567284,1263.2065,3.9985998,0.0,1.0,1.0,1.0
0.0,21.0,3.0,3.0,7.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,18.0,1126.0,4.0,1.0,1.0,21.0,3.0,3.0,7.0,4.0,2.0,2.0,1.999479,2.0,1.0,2.0,1.0001285,3.0,0.99999547,1.0,1.0,19.89352,1203.2441,4.0011244,1.0,1.0,1.0,17.943817,1128.041,4.000822,1.0,0.0019999743,0.0032258034,0.0019999743
0.0,35.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,11.0,1393.0,4.0,1.0,1.0,35.0,3.0,1.0,1.0,2.0,1.0,2.0,3.9992394,3.0,1.0,1.0,2.0002475,0.0,1.0000094,0.0,1.0,11.259274,1456.6927,4.0002165,1.0,1.0,1.0,12.325933,1579.9117,4.000564,1.0,0.07800001,0.045161307,0.100000024
1.0,24.0,0.0,3.0,7.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,72.0,5595.0,2.0,0.0,0.0,24.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0008643,3.0,1.0,1.0,0.9998609,3.0,1.0000104,0.0,1.0,70.914566,6051.195,1.0046628,0.0,0.0,0.0,70.972305,5870.6753,1.0038444,0.0,1.0,1.0,1.0
0.0,58.0,1.0,1.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,12.0,385.0,4.0,1.0,1.0,58.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0673366,2.0,1.0,1.0,4.0241346,2.0,1.0000443,1.0,1.0,11.508735,355.073,4.000904,1.0,1.0,1.0,11.639215,430.24854,4.0013247,1.0,0.18599999,0.13548386,0.22600001
1.0,39.0,0.0,3.0,3.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,1037.0,3.0,1.0,0.0,39.0,0.0,3.0,3.0,0.0,1.0,2.0,4.000954,2.0,1.0,1.0,0.9999528,2.0,0.9999857,0.0,1.0,11.217531,989.094,2.1637018,1.0,1.0,1.0,11.320181,1012.5864,2.1383815,1.0,0.046000004,0.022580624,0.06400001
1.0,27.0,3.0,3.0,9.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,24.0,937.0,4.0,1.0,0.0,27.0,3.0,3.0,9.0,2.0,2.0,2.0,3.995286,3.0,1.0,2.0,1.9993033,2.0,0.9999958,0.0,1.0,23.61496,1045.6667,3.9987383,1.0,1.0,1.0,24.256142,1023.801,3.9988012,1.0,0.0059999824,0.0064516068,0.008000016
1.0,43.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,24.0,4042.0,3.0,1.0,0.0,43.0,3.0,1.0,2.0,4.0,1.0,2.0,4.000726,0.0,1.0,1.0,1.9997147,3.0,0.99998105,1.0,1.0,23.363722,3875.5015,2.0612726,1.0,1.0,1.0,23.890165,4087.263,2.15032,1.0,0.0019999743,0.0,0.0019999743
0.0,23.0,3.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,1236.0,1.0,1.0,1.0,23.0,3.0,3.0,0.0,2.0,2.0,2.0,3.997452,2.0,1.0,2.0,1.0002197,3.0,0.9999799,1.0,1.0,9.271439,1595.896,1.0020813,1.0,1.0,1.0,8.651448,1581.0443,1.0019896,1.0,0.055999994,0.022580624,0.074
1.0,28.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,30.0,5234.0,4.0,0.0,0.0,28.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0006905,3.0,1.0,1.0,1.9994558,0.0,0.9999808,0.0,1.0,24.306732,2895.5212,4.0005174,0.0,0.0,0.0,24.509457,2467.3936,4.000424,0.0,0.80799997,0.8032258,0.838
